V2	V3	Species	taxid
SRR15115265.479798	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10344232	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.890618	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6382779	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12660639	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19485815	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.14561089	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11461582	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17077635	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7334296	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15419468	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2836217	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5568176	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.16697268	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7341351	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.1977990	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3581364	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7383646	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115265.2399097	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15265851	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.9330357	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5288478	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.17117424	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.10117973	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.19908239	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.2818921	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9007344	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.103843	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.103958	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9085711	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5218502	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.10878359	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.13871404	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.22060781	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21678189	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.7301726	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12633340	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5382847	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.17744313	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.8175433	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.1179591	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10876818	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10406018	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.11352865	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.11353690	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.18386752	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.9028339	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.5742731	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.16206759	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.1275452	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.18458691	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.18465478	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.13878198	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11400739	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14857196	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.958758	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
SRR15115265.961574	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
SRR15115265.12782166	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21023170	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.1317995	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17361205	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15072772	Ralstonia solanacearum (taxid 305)	Ralstonia solanacearum	305
SRR15115265.4894401	Ralstonia solanacearum (taxid 305)	Ralstonia solanacearum	305
SRR15115265.4898554	Ralstonia solanacearum (taxid 305)	Ralstonia solanacearum	305
SRR15115265.2798625	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21591465	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3010303	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.18535542	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.11171137	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.4845750	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.15334195	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8110881	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11618322	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.7403239	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.10626320	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19424974	Bordetella sp. H567 (taxid 1697043)	Bordetella sp. H567	1697043
SRR15115265.10630191	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.785433	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.3576715	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.7411447	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.7412477	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.21786503	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21197849	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6496638	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6384341	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14460698	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.6590084	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7437912	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.3534451	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.12484524	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.22176230	Ancylobacter sp. TS-1 (taxid 1850374)	Ancylobacter sp. TS-1	1850374
SRR15115265.2432500	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12746828	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2866339	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.13514264	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.8638748	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8638771	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8641691	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2057388	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15335455	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.10204027	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.12688156	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12688518	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15442270	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6754809	Paracoccus sanguinis (taxid 1545044)	Paracoccus sanguinis	1545044
SRR15115265.379366	Paracoccus sanguinis (taxid 1545044)	Paracoccus sanguinis	1545044
SRR15115265.3464866	Lachnospiraceae bacterium oral taxon 500 (taxid 712991)	Lachnospiraceae bacterium oral taxon 500	712991
SRR15115265.8546772	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.17299348	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15260955	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15261746	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15262092	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6893211	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8535	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.8875	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.20054902	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.3639642	Cupriavidus basilensis (taxid 68895)	Cupriavidus basilensis	68895
SRR15115265.17536475	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14832872	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.3585057	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.21708582	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.13251318	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.16490018	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.3275914	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3333100	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.20778519	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6652576	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6652936	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.580607	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.20708029	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15551331	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15551610	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.13068657	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8602028	Delftia tsuruhatensis (taxid 180282)	Delftia tsuruhatensis	180282
SRR15115265.22126123	Escherichia coli (taxid 562)	Escherichia coli	562
SRR15115265.17687166	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.21503684	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.19363218	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4174722	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.9168558	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15749656	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115265.8573436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.16416835	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.3237877	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.5879784	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4208134	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.21991906	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17061901	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.17062243	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6169550	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.6676621	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5256951	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2116145	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10590618	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.16192337	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.20403780	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8248172	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.8248866	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.19967500	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.19970750	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.18377054	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.13164997	Rufibacter sp. DG15C (taxid 1379909)	Rufibacter sp. DG15C	1379909
SRR15115265.1498939	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10070153	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14073344	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7945709	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6341498	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9211133	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.18535961	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2547997	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6786779	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12454059	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12453974	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10296429	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.18422390	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
SRR15115265.21938917	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17546262	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7290359	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15166259	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7374922	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.8429791	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.8433678	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4408508	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.1326488	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6822730	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.9901321	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7027404	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.20193341	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6149465	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6151031	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.7573183	Porphyrobacter neustonensis (taxid 1112)	Porphyrobacter neustonensis	1112
SRR15115265.10757274	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.1850952	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10711185	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6302749	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.13696229	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3101110	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14624740	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.1267533	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21021207	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7540417	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7541657	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6746752	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6746795	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15037263	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17125986	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.8721295	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.3888596	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3889524	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2023320	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.17632714	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.21113087	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.10734328	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.20197066	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.17466808	Porphyrobacter neustonensis (taxid 1112)	Porphyrobacter neustonensis	1112
SRR15115265.8024471	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.18137620	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.11182473	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.16601427	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
