V2	V3	Species	taxid
SRR15115262.2772015	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2774001	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2774251	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2775205	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2775675	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2777803	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2780877	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2780907	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.2781175	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2783921	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2786447	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2792613	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115262.2792613	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115262.2793506	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2793506	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2795327	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2798596	Methylobacterium brachiatum (taxid 269660)	Methylobacterium brachiatum	269660
SRR15115262.2799166	Thalassotalea sp. PS06 (taxid 2594005)	Thalassotalea sp. PS06	2594005
SRR15115262.2807523	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2807523	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2807983	Clostridium botulinum (taxid 1491)	Clostridium botulinum	1491
SRR15115262.2806633	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2811048	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2811048	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2812505	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2812505	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2814645	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2814645	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2814844	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2818054	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2818054	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2823991	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2828962	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2834100	Moraxella osloensis (taxid 34062)	Moraxella osloensis	34062
SRR15115262.2839750	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2841556	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2842550	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2842750	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2843305	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2843305	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2847250	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2847250	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2847835	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2847835	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2849490	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.2849703	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2849703	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2850872	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2850872	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2852582	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2851482	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2851918	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2851918	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2853668	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2853688	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2855876	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2856210	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2858283	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2858283	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2858387	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2858387	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2866807	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2866807	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2867694	Janibacter melonis (taxid 262209)	Janibacter melonis	262209
SRR15115262.2873741	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2875703	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2876865	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2877127	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2877724	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2877724	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2878723	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2880620	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2881366	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2881366	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2881421	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2885857	Clostridium tetani (taxid 1513)	Clostridium tetani	1513
SRR15115262.2885955	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2885955	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2889247	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2890519	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2891846	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2891846	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2894316	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2896166	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2896836	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2897342	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2898950	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2898950	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2900284	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2900284	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2900761	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2900761	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2901184	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2902293	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2902293	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2902982	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2902982	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2903684	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2903684	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2904575	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2905898	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2905898	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2908554	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2908554	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2910233	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2910233	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2911642	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2911665	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2911753	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2912103	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2914122	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2915586	Ochrobactrum pseudogrignonense (taxid 419475)	Ochrobactrum pseudogrignonense	419475
SRR15115262.2917868	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2917868	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2921444	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2921759	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2921759	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2922451	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2922451	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2922454	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2922454	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2923203	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2923203	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2924374	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2924428	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2925781	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2928801	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2929205	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2929474	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2931548	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2930921	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2933735	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2935931	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2937593	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2941582	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2942684	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2943419	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2943419	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2943507	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2943507	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2943871	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2943933	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2950870	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2950870	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2951806	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2951806	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2952509	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2952509	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2954636	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2954636	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2954918	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2958280	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2958280	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2958292	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2958292	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2960857	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2961799	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2961799	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2962380	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2964859	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2964859	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2967556	Klebsiella oxytoca (taxid 571)	Klebsiella oxytoca	571
SRR15115262.2967801	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2967876	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2967876	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2969094	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2969094	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2969634	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2970811	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2970811	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2972273	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2972273	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2974052	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2974052	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2974665	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2974665	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2977605	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2977605	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2976533	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2976945	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2976945	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2979057	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2979057	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2990147	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2990147	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2995754	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2995753	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.2995993	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2995993	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3001234	Staphylococcus cohnii (taxid 29382)	Staphylococcus cohnii	29382
SRR15115262.3001596	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3001596	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3006169	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3008799	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3008799	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3009062	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3009062	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3009905	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3009905	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3013090	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3014202	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.3014978	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3014978	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3017049	Arsenicicoccus sp. oral taxon 190 (taxid 1658671)	Arsenicicoccus sp. oral taxon 190	1658671
SRR15115262.3017604	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.3017857	Moraxella osloensis (taxid 34062)	Moraxella osloensis	34062
SRR15115262.3017857	Moraxella osloensis (taxid 34062)	Moraxella osloensis	34062
SRR15115262.3017863	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3017863	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3021842	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3021842	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3024182	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.3031683	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3031683	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3032083	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3032083	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3032109	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.3034952	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3037151	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.3041020	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3041182	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3044025	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3048193	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3048193	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3049258	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3051835	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.3053910	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3053910	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3055040	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3057061	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3057503	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3057503	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3059378	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3062016	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.3063845	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3064909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3064909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.3065213	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.3065840	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
