ID,Species,Taxid,RefID
SRR15115264.18898575,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18898575,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18899208,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18899208,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18899693,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18899693,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18900447,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18901464,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18901464,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18901464,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18901464,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18902886,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18902886,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18902886,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18902886,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18903447,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115264.18908296,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18908296,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18908296,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18908296,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18910473,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18910473,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18910473,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18910473,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18911750,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18911750,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18915001,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18915876,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18915876,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18915876,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18915876,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.1891722,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115264.1891722,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115264.1891722,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115264.1891722,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115264.18919506,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18919506,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18919506,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18919506,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18921096,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18921096,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18921096,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18921096,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18921936,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
